"dataset_id","dataset_name","original_code","original_name","reason"
10,"Rural Population %",NA,"Arab World","Could not map country name to standard code"
10,"Rural Population %",NA,"Arab World","Could not map country name to standard code"
10,"Rural Population %",NA,"Arab World","Could not map country name to standard code"
10,"Rural Population %",NA,"Arab World","Could not map country name to standard code"
10,"Rural Population %",NA,"Arab World","Could not map country name to standard code"
10,"Rural Population %",NA,"Arab World","Could not map country name to standard code"
10,"Rural Population %",NA,"Arab World","Could not map country name to standard code"
10,"Rural Population %",NA,"Caribbean small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Caribbean small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Caribbean small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Caribbean small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Caribbean small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Caribbean small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Caribbean small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Caribbean small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Caribbean small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Caribbean small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Central Europe and the Baltics","Could not map country name to standard code"
10,"Rural Population %",NA,"Central Europe and the Baltics","Could not map country name to standard code"
10,"Rural Population %",NA,"Central Europe and the Baltics","Could not map country name to standard code"
10,"Rural Population %",NA,"Central Europe and the Baltics","Could not map country name to standard code"
10,"Rural Population %",NA,"Central Europe and the Baltics","Could not map country name to standard code"
10,"Rural Population %",NA,"Central Europe and the Baltics","Could not map country name to standard code"
10,"Rural Population %",NA,"Central Europe and the Baltics","Could not map country name to standard code"
10,"Rural Population %",NA,"Central Europe and the Baltics","Could not map country name to standard code"
10,"Rural Population %",NA,"Central Europe and the Baltics","Could not map country name to standard code"
10,"Rural Population %",NA,"Central Europe and the Baltics","Could not map country name to standard code"
10,"Rural Population %",NA,"Early-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Early-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Early-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Early-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Early-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Early-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Early-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Early-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Early-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Early-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"East Asia & Pacific (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"Euro area","Could not map country name to standard code"
10,"Rural Population %",NA,"Euro area","Could not map country name to standard code"
10,"Rural Population %",NA,"Euro area","Could not map country name to standard code"
10,"Rural Population %",NA,"Euro area","Could not map country name to standard code"
10,"Rural Population %",NA,"Euro area","Could not map country name to standard code"
10,"Rural Population %",NA,"Euro area","Could not map country name to standard code"
10,"Rural Population %",NA,"Euro area","Could not map country name to standard code"
10,"Rural Population %",NA,"Euro area","Could not map country name to standard code"
10,"Rural Population %",NA,"Euro area","Could not map country name to standard code"
10,"Rural Population %",NA,"Euro area","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"Europe & Central Asia (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"European Union","Could not map country name to standard code"
10,"Rural Population %",NA,"European Union","Could not map country name to standard code"
10,"Rural Population %",NA,"European Union","Could not map country name to standard code"
10,"Rural Population %",NA,"European Union","Could not map country name to standard code"
10,"Rural Population %",NA,"European Union","Could not map country name to standard code"
10,"Rural Population %",NA,"European Union","Could not map country name to standard code"
10,"Rural Population %",NA,"European Union","Could not map country name to standard code"
10,"Rural Population %",NA,"European Union","Could not map country name to standard code"
10,"Rural Population %",NA,"European Union","Could not map country name to standard code"
10,"Rural Population %",NA,"European Union","Could not map country name to standard code"
10,"Rural Population %",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
10,"Rural Population %",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
10,"Rural Population %",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
10,"Rural Population %",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
10,"Rural Population %",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
10,"Rural Population %",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
10,"Rural Population %",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
10,"Rural Population %",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
10,"Rural Population %",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
10,"Rural Population %",NA,"Fragile and conflict affected situations","Could not map country name to standard code"
10,"Rural Population %",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
10,"Rural Population %",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
10,"Rural Population %",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
10,"Rural Population %",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
10,"Rural Population %",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
10,"Rural Population %",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
10,"Rural Population %",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
10,"Rural Population %",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
10,"Rural Population %",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
10,"Rural Population %",NA,"Heavily indebted poor countries (HIPC)","Could not map country name to standard code"
10,"Rural Population %",NA,"High income","Could not map country name to standard code"
10,"Rural Population %",NA,"High income","Could not map country name to standard code"
10,"Rural Population %",NA,"High income","Could not map country name to standard code"
10,"Rural Population %",NA,"High income","Could not map country name to standard code"
10,"Rural Population %",NA,"High income","Could not map country name to standard code"
10,"Rural Population %",NA,"High income","Could not map country name to standard code"
10,"Rural Population %",NA,"High income","Could not map country name to standard code"
10,"Rural Population %",NA,"High income","Could not map country name to standard code"
10,"Rural Population %",NA,"High income","Could not map country name to standard code"
10,"Rural Population %",NA,"High income","Could not map country name to standard code"
10,"Rural Population %",NA,"IBRD only","Could not map country name to standard code"
10,"Rural Population %",NA,"IBRD only","Could not map country name to standard code"
10,"Rural Population %",NA,"IBRD only","Could not map country name to standard code"
10,"Rural Population %",NA,"IBRD only","Could not map country name to standard code"
10,"Rural Population %",NA,"IBRD only","Could not map country name to standard code"
10,"Rural Population %",NA,"IBRD only","Could not map country name to standard code"
10,"Rural Population %",NA,"IBRD only","Could not map country name to standard code"
10,"Rural Population %",NA,"IBRD only","Could not map country name to standard code"
10,"Rural Population %",NA,"IBRD only","Could not map country name to standard code"
10,"Rural Population %",NA,"IBRD only","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA & IBRD total","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA & IBRD total","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA & IBRD total","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA & IBRD total","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA & IBRD total","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA & IBRD total","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA & IBRD total","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA & IBRD total","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA & IBRD total","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA & IBRD total","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA blend","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA blend","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA blend","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA blend","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA blend","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA blend","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA blend","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA blend","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA blend","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA blend","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA only","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA only","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA only","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA only","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA only","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA only","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA only","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA only","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA only","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA only","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA total","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA total","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA total","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA total","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA total","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA total","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA total","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA total","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA total","Could not map country name to standard code"
10,"Rural Population %",NA,"IDA total","Could not map country name to standard code"
10,"Rural Population %",NA,"Late-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Late-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Late-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Late-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Late-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Late-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Late-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Late-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Late-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Late-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & Caribbean","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & Caribbean","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & Caribbean","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & Caribbean","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & Caribbean","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & Caribbean","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & Caribbean","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & Caribbean","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & Caribbean","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & Caribbean","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & Caribbean (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & Caribbean (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & Caribbean (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & Caribbean (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & Caribbean (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & Caribbean (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & Caribbean (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & Caribbean (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & Caribbean (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & Caribbean (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"Latin America & the Caribbean (IDA & IBRD countries)","Could not map country name to standard code"
10,"Rural Population %",NA,"Least developed countries: UN classification","Could not map country name to standard code"
10,"Rural Population %",NA,"Least developed countries: UN classification","Could not map country name to standard code"
10,"Rural Population %",NA,"Least developed countries: UN classification","Could not map country name to standard code"
10,"Rural Population %",NA,"Least developed countries: UN classification","Could not map country name to standard code"
10,"Rural Population %",NA,"Least developed countries: UN classification","Could not map country name to standard code"
10,"Rural Population %",NA,"Least developed countries: UN classification","Could not map country name to standard code"
10,"Rural Population %",NA,"Least developed countries: UN classification","Could not map country name to standard code"
10,"Rural Population %",NA,"Least developed countries: UN classification","Could not map country name to standard code"
10,"Rural Population %",NA,"Least developed countries: UN classification","Could not map country name to standard code"
10,"Rural Population %",NA,"Least developed countries: UN classification","Could not map country name to standard code"
10,"Rural Population %",NA,"Low & middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Low & middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Low & middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Low & middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Low & middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Low & middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Low & middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Low & middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Low & middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Low & middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Low income","Could not map country name to standard code"
10,"Rural Population %",NA,"Low income","Could not map country name to standard code"
10,"Rural Population %",NA,"Low income","Could not map country name to standard code"
10,"Rural Population %",NA,"Low income","Could not map country name to standard code"
10,"Rural Population %",NA,"Low income","Could not map country name to standard code"
10,"Rural Population %",NA,"Low income","Could not map country name to standard code"
10,"Rural Population %",NA,"Low income","Could not map country name to standard code"
10,"Rural Population %",NA,"Low income","Could not map country name to standard code"
10,"Rural Population %",NA,"Low income","Could not map country name to standard code"
10,"Rural Population %",NA,"Low income","Could not map country name to standard code"
10,"Rural Population %",NA,"Lower middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Lower middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Lower middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Lower middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Lower middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Lower middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Lower middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Lower middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Lower middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Lower middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"Middle income","Could not map country name to standard code"
10,"Rural Population %",NA,"North America","Could not map country name to standard code"
10,"Rural Population %",NA,"North America","Could not map country name to standard code"
10,"Rural Population %",NA,"North America","Could not map country name to standard code"
10,"Rural Population %",NA,"North America","Could not map country name to standard code"
10,"Rural Population %",NA,"North America","Could not map country name to standard code"
10,"Rural Population %",NA,"North America","Could not map country name to standard code"
10,"Rural Population %",NA,"North America","Could not map country name to standard code"
10,"Rural Population %",NA,"North America","Could not map country name to standard code"
10,"Rural Population %",NA,"North America","Could not map country name to standard code"
10,"Rural Population %",NA,"North America","Could not map country name to standard code"
10,"Rural Population %",NA,"Not classified","Could not map country name to standard code"
10,"Rural Population %",NA,"Not classified","Could not map country name to standard code"
10,"Rural Population %",NA,"Not classified","Could not map country name to standard code"
10,"Rural Population %",NA,"Not classified","Could not map country name to standard code"
10,"Rural Population %",NA,"Not classified","Could not map country name to standard code"
10,"Rural Population %",NA,"Not classified","Could not map country name to standard code"
10,"Rural Population %",NA,"Not classified","Could not map country name to standard code"
10,"Rural Population %",NA,"Not classified","Could not map country name to standard code"
10,"Rural Population %",NA,"Not classified","Could not map country name to standard code"
10,"Rural Population %",NA,"Not classified","Could not map country name to standard code"
10,"Rural Population %",NA,"OECD members","Could not map country name to standard code"
10,"Rural Population %",NA,"OECD members","Could not map country name to standard code"
10,"Rural Population %",NA,"OECD members","Could not map country name to standard code"
10,"Rural Population %",NA,"OECD members","Could not map country name to standard code"
10,"Rural Population %",NA,"OECD members","Could not map country name to standard code"
10,"Rural Population %",NA,"OECD members","Could not map country name to standard code"
10,"Rural Population %",NA,"OECD members","Could not map country name to standard code"
10,"Rural Population %",NA,"OECD members","Could not map country name to standard code"
10,"Rural Population %",NA,"OECD members","Could not map country name to standard code"
10,"Rural Population %",NA,"OECD members","Could not map country name to standard code"
10,"Rural Population %",NA,"Other small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Other small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Other small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Other small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Other small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Other small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Other small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Other small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Other small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Other small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Pacific island small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Pacific island small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Pacific island small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Pacific island small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Pacific island small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Pacific island small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Pacific island small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Pacific island small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Pacific island small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Pacific island small states","Could not map country name to standard code"
10,"Rural Population %",NA,"Post-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Post-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Post-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Post-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Post-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Post-demographic dividend","Could not map country name to standard code"
10,"Rural Population %",NA,"Post-demographic dividend","Could not map country name to standard code"
